madde_id,madde,on_taki
11147,avcı ne kadar hile bilse ayı o kadar yol bilir,
11151,avcılık etmek,
11155,avdet etmek,
11163,av köpeği avdan kalmaz,
11175,"avrat malı, kapı mandalı",
11176,avrat tuz dedi mi ciğeri cız der,
11177,"avrat var, arpa unundan aş yapar; avrat var, buğday unundan keş yapar",
11178,"avrat var ev yapar, avrat var ev yıkar",
11179,"avradı eri saklar, peyniri deri",
11190,avuç (veya avucunu) açmak,
11191,avucu (veya avuçları) kaşınmak,
11192,avucuna saymak,(parayı) 
11193,avucunu yalamak,
11194,avucunun içi gibi bilmek,
11195,avucunun içinde tutmak,
11196,avucunun içine almak,
11200,avuç içi kadar,
11204,avukat tutmak,
11214,avurt (veya avurtlarını) şişirmek,
11215,avurtları çökmek (veya birbirine geçmek),
11216,avurdu avurduna geçmek,
11229,"ay ayakta çoban yatakta, ay yatakta çoban ayakta",
11230,"ay aydın, hesap belli",
11231,ay gibi,
11232,ay harmanlanmak,
11233,"ay var yılı besler, yıl var ayı beslemez",
11234,ayı görmeden bayram etme,
11235,"ayı gördüm, yıldıza itibarım (veya minnetim) yok",
11239,ayak açmak (veya vermek),
11240,"ayak almadık taş olmaz, başa gelmedik iş olmaz",
11241,ayak almak,
11242,ayak atmak,
11243,ayak atmamak,
11244,ayak ayak üstüne atmak,
11245,ayak basmak,
11246,ayak basmamak,
11247,ayak çekmek,
11248,ayak değiştirmek,
11249,ayak diremek,
11250,ayak sürümek,
11251,ayak tutmak,
11252,ayak uydurmak,
11253,ayak üstünde olmak,
11254,ayak vermek,
11255,ayak yapmak,
11256,ayağa düşmek,(bir şey) 
11257,ayağa fırlamak,
11258,ayağa kaldırmak,
11259,ayağa kalkmak,
11260,ayağı alışmak,
11261,ayağı almak,
11262,ayağı (veya ayakları) dolaşmak,
11263,ayağı düşmek,(bir yere) 
11264,ayağı düze basmak,
11265,ayağı gitmemek,
11266,ayağı ile gelmek,
11267,ayağı (veya ayakları) suya ermek,
11268,ayağı yerden kesilmek,
11269,ayağı yürüten baştır,
11270,ayağına bağ olmak,
11271,ayağına bağ vurmak,
11272,ayağına çağırmak,
11273,ayağına çelme takmak,
11274,ayağına (veya ayaklarına) dolanmak (veya dolaşmak),
11275,ayağına düşmek,
11276,ayağına geçirmek,
11277,ayağına gelmek,
11278,ayağına getirmek,
11279,ayağına gitmek,
11280,ayağına ip takmak,
11281,ayağına (veya ayaklarına) kapanmak,
11282,ayağına kira istemek,
11283,ayağına sağlık,
11284,"ayağına sıcak su mu, soğuk su mu dökelim?",
11285,ayağına sıkmak,
11286,ayağına üşenmemek,
11287,"ayağında donu yok, fesleğen ister (veya takar) başına",
11288,ayağını alamamak,
11289,ayağını (veya ayaklarını) altına almak,
11290,ayağını bağlamak,
11291,ayağını çekmek,
11292,ayağını denk almak,
11293,ayağını denk basmak,
11294,ayağını giymek,
11295,ayağını kaydırmak,
11296,ayağını kesmek,
11297,ayağını (veya ayaklarını) öpeyim,
11298,"ayağını sıcak tut, başını serin; gönlünü ferah tut, düşünme derin",
11299,ayağını (veya ayaklarını) sürümek,
11300,ayağını tek almak,
11301,ayağını vurmak,(ayakkabı) 
11302,ayağını yorganına göre uzat,
11303,ayağının altına almak,(birini) 
11304,ayağının altına karpuz kabuğu koymak,
11305,ayağının (veya ayaklar) altında,(bir yer) 
11306,ayağının (veya ayaklarının) altını öpeyim,
11307,ayağının bağını çözmek,
11308,ayağının bastığı yerde ot bitmez,
11309,ayağının pabucu olamamak,(biri ötekinin) 
11310,ayağının pabucunu başına giymek,
11311,ayağının tozu ile,
11312,ayağının tozunu silmeden,
11313,ayağının türabı olmak,
11314,ayaklar altına almak,
11315,"ayaklar baş, başlar ayak olmak",
11316,ayakları geri geri gitmek,
11317,ayakları üstünde durmak,
11318,ayakları yere değmemek,
11319,ayaklarına (veya ayağına) kara su (veya sular) inmek,
11320,ayaklarını yerden kesmek,
11321,ayaklarının (veya ayağının) ucuna basmak,
11323,ayakaltına almak,
11324,ayakaltında bırakmak,
11325,ayakaltında dolaşmak,
11327,ayak bağı olmak,
11337,ayakkabı vurmak,
11338,ayakkabılarını çevirmek,
11357,ayak oyununa gelmek,
11362,ayakta kalmak,
11363,ayakta tutmak,(birini) 
11364,ayakta tutmak,(bir şeyi) 
11365,ayakta uyumak,
11380,ayan olmak,
11384,ayar almak,
11385,ayar vermek,
11386,ayar etmek,
11405,ayaz kesmek,
11406,ayaz paşa kol geziyor,
11407,ayaz vurmak,
11408,ayaza çekmek,(hava) 
11409,ayazda kalmak,
11432,aydedeye misafir olmak,
11449,aygır gibi,
11455,ayı gibi,
11456,ayı sevdiği yavrusunu hırpalar,
11457,ayı yavrusu ile oynuyor,
11458,"ayının kırk türküsü var, kırkı da ahlat üstüne",
11459,ayıya kaval çalmak,
11460,"ayıyı fırına atmışlar, yavrusunu ayağının altına almış",
11461,ayıyı vurmadan postunu satmak,
11472,ayıkla pirincin taşını!,
11481,ayılık etmek,
11484,ayılıp bayılmak,
11489,ayınları çatlatmak,
11494,ayın on dördü gibi,
11496,ayıp etmek,
11497,ayıp kaçmak,
11498,ayıbını yüzüne vurmak,
11499,ayıptır söylemesi,
11519,ay ışığında ceviz silkilmez,
11527,aykırı düşmek,
11528,aykırı olmak,
11538,aylak adam işidir,
11539,aylak olmak,
11543,aylaklık etmek,
11551,aylık almak,
11552,aylık bağlamak,
11553,aylık vermek,
11554,aylığa geçmek,
11564,ayna gibi,
11580,aynı ağzı kullanmak,
11581,aynı fotoğraf karesinde yer almak,
11582,aynı kafada olmak,
11583,aynı karede yer almak (veya bulunmak),
11584,aynı kapıya çıkmak,
11585,aynı potada erimek,
11586,aynı telden çalmak,
11587,aynı yastıkta kocamak,
11588,aynı yolun yolcusu (olmak),
11592,aynıyla vaki,
11602,ayraç açmak,
11604,"ayranım budur, yarısı sudur",
11605,ayranı kabarmak,
11606,"ayranı yok içmeye, atla (veya tahtırevanla) gider sıçmaya",
11615,ayrı baş çekmek,
11616,ayrı düşmek,
11617,ayrı eve çıkmak,
11618,ayrı seçi yapmak,
11619,ayrı tutmak,
11625,ayrıcalık gözetmek,
11626,ayrıcalık tanımak (veya göstermek),
11656,ayrım yapmak,
11657,ayrımında olmak,
11668,ayrıntıda boğulmak,
11669,ayrıntıya inmek,
11690,ayvayı yemek,
11700,"ayvaz, kasap hep bir hesap",
11703,ayyar tilki art ayağından tutulur,
11710,ayyuka çıkmak,
11713,az ateş çok odunu yakar,
11714,az bulmak,
11715,az buz olmamak,
11716,az değil,
11717,az gelmek,(bir şey) 
11718,az görmek,
11719,az günün adamı olmamak,
11720,az kaldı (veya kalsın),
11721,"az kaz, uz kaz, boyunca kaz",
11722,"az olsun, öz (veya uz) olsun",
11723,"az söyle, çok dinle",
11724,az tamah çok ziyan getirir,
11725,"az veren candan, çok veren maldan",
11726,"az yiyen çok uyur, çok yiyen güç uyur",
11727,aza çoğa bakmamak,
11728,aza kanaat etmeyen çoğu hiç bulamaz,
11729,"aza sormuşlar: ""nereye?"", ""çoğun yanına"" demiş",
11730,azı çoğa saymak (veya tutmak),
11739,azamet satmak,
11743,azap çekmek,
11744,azap duymak,
11745,azap vermek,
11748,azar işitmek,
11757,azat etmek (veya eylemek),
11758,azat olmak,
11779,azıcık aşım kaygısız (veya ağrısız) başım,
11788,azınlıkta kalmak,
11799,azimet etmek,
11805,azizlik etmek,
11816,azan kurda kızan köpek,
11817,azmış kudurmuştan beterdir,
11819,... azmanı,
11828,aznavur gibi,
11837,"Azrail gelince oğul, uşak sormaz",
11838,Azrail'e bir can borcu olmak (veya kalmak),
11839,Azrail'in elinden kurtulmak,
11840,Azrail'le burun buruna gelmek,
11845,"baba değil, tırabzan babası",
11846,"baba koruk (veya erik) yer, oğlunun dişi kamaşır",
11847,"baba malı tez tükenir, evlat gerek kazana",
11848,"baba oğluna bir bağ bağışlamış, oğul babaya bir salkım üzüm vermemiş",
11849,baba olmak,
11850,"baba vergisi görümlük, koca vergisi doyumluk",
11851,babam!,
11852,babam sağ olsun,
11853,"babamın adı Hıdır, elimden gelen budur",
11854,babana rahmet,
11855,babanın sanatı oğla mirastır,
11856,babasına rahmet okutmak,(biri ötekinin) 
11857,"babasından mal kalan, merteği içinden bitmiş sanır",
11858,babasının (veya babalarının) çiftliği,
11859,babasının hayrına,
11860,babasının kızı,
11861,babasının oğlu,
11887,babalık etmek,
11888,babalık fırın has işler,
11892,babasız oğlan doğurmak,
11904,baca eğri de olsa duman doğru çıkar,
11905,bacası tütmek,
11906,bacası tütmez olmak,
11909,bacak bacak üstüne atmak,
11910,bacak kadar,
11911,"bacak kadar boyu var, türlü türlü huyu var",
11912,bacakları kopmak,
11913,bacakları tutmaz olmak,
11914,bacaklarını uzatmak,
11915,bacağına geçirmek,
11932,badana etmek (veya vurmak),
11949,badem gibi,
11950,badem olmak,
11970,badi badi yürümek (veya gitmek veya koşmak),
11987,"bağ babadan, zeytin dededen kalmalı",
11988,"bağ bayırda, tarla çayırda",
11989,bağ bozmak,
11990,bağ budamak,
11991,"bağa bak, üzüm olsun, yemeye yüzün olsun",
11992,bağı ağlayanın yüzü güler,
12011,bağdaş kurmak,
12055,bağın vurmak,
12062,bağrı yanmak,
12063,bağrına basmak,
12064,bağrına taş basmak,
12065,bağrını delmek,
12066,bağrını ezmek,
12071,bağırıp çağırmak,
12073,bağırsakları bozulmak,
12074,bağırsaklarını deşerim,
12089,bağış yapmak,
12093,bağışıklık kazanmak,
12097,bağışlamamak,
12129,bağlanıp kalmak,
12131,bağlantı kurmak,
12132,bağlantı yapmak,
12154,bağlı kalmak,
12155,bağlı olmak,
12183,bahane aramak,
12184,bahane bulmak,
12185,bahane etmek,
12189,baharı başına vurmak,
12215,boru çalmak,
12216,boru değil,
12217,boru mu bu?,
12218,borusu ötmek,(birinin) 
12219,borusunu çalmak,(birinin) 
12234,"bostana dadanan eşeğin kuyruğu, kulağı olmaz",
12235,bostan gök iken pazarlık yapılmaz,
12247,boş atıp dolu tutmak (veya vurmak),
12248,boş başak dik durur,
12249,boş bırakmak,
12250,boş bırakmamak,
12251,boş bulunmak,
12252,boş çıkmak,
12253,boş çıkmamak,
12254,boş çuval ayakta (veya dik) durmaz,
12255,boş dönmek,
12256,boş durmak,
12257,boş durmamak,
12258,boş düşmek,
12259,boş gezenin boş kalfası,
12260,boş gezmek (veya gezinmek),
12261,boş gezmekten bedava çalışmak yeğdir,
12262,boş gözlerle bakmak,
12263,boş ite menzil olmaz,
12264,boş kalmak,
12265,"boş kile, dipsiz ambar",
12266,boş konuşmamak,
12267,boş koymak,
12268,boş ol (veya olsun),
12269,boş oturmak,
12270,boş torba ile at tutulmaz,
12271,boş ver!,
12272,boş vermek,
12273,boş yerine vurmak,
12274,boşa almak,
12275,boşa çıkarmak,
12276,boşa çıkmak,
12277,boşa gitmek,
12278,"boşa koysan dolmaz, doluya koysan almaz",
12279,boşa vermek,
12280,boşta gezmek,
12281,boşta kalmak,
12307,"boşboğazı ateşe atmışlar, odunum yaş (veya az) demiş",
12309,boşboğazlık etmek,
12332,boy almak (veya sürmek),
12333,boy atmak,
12334,boy göstermek,
12335,boy ölçüşmek,(biriyle veya bir şeyle) 
12336,boy vermek,
12337,boya çekmek,(çocuk) 
12338,boyu bacadan mı aştı?,(kızın) 
12339,boyu beraber,
12340,"boyu boyuna, huyu huyuna",
12341,boyu devrilsin (veya devrilesi),
12342,"boyuma göre (veya boyumca) boy buldum, huyuma göre (veya huyumca) huy bulamadım",
12343,boyun bir karış uzadı,
12344,boyunu aşmak,(bir şey birinin) 
12345,boyunun ölçüsünü almak,
12349,boya tutmak,
12350,boya vurmak (veya çekmek veya sürmek),
12351,boyası atmak,
12374,boy abdesti almak,
12389,boyu bosu yerinde (olmak),
12390,boyuna bosuna bakmadan,
12391,boyu bosu devrilsin (veya devrilesi),
12399,boykot etmek,
12417,boyna etmek,
12421,boynuz çekmek,
12422,boynuz eğmek,
12423,boynuz isterken kulaktan olmak,
12424,boynuz kulağı geçmek,
12425,boynuz kulaktan sonra çıkar ama kulağı geçer,
12426,boynuz dikmek (veya takmak veya takınmak veya taktırmak),
12444,boyun (veya boynunu) bükmek,
12445,boyun eğmek,
12446,boyun kesmek,
12447,boyun kırmak,
12448,boyun olmak,
12449,boyun vermek,
12450,boynu altında kalsın!,
12451,boynu armut sapına dönmek,
12452,boynu kıldan ince olmak,
12453,boynuna almak,
12454,boynuna geçirmek,
12455,boynunda kalmak,
12456,boynunu kırmak,
12457,boynunu uzatmak,
12458,boynunu vurmak,
12463,boyunca çocuğu olmak,
12465,boyunduruk altına girmek,
12466,boyunduruğa atmak (veya almak),
12473,boyut katmak,
12474,boyut kazandırmak,
12480,boza gibi,
12481,boza olmak,
12483,bozacının şahidi şıracı,
12496,bozdur bozdur harca,
12503,bozguna uğramak (veya vermek),
12524,bozuk çalmak,
12525,bozuk plak gibi,
12531,bozuk para gibi harcamak,
12536,bozum etmek,
12537,bozum olmak,
12541,bozuntuya uğramak,
12542,bozuntuya vermemek,
12555,böbür böbür böbürlenmek,
12561,böcek çıkarmak,
12562,böcek gibi,
12611,bölük bölük olmak,
12641,bön bön bakmak,
12647,börek açmak,
12663,"böyle başa, böyle tıraş",
12664,böyle gelmiş böyle gider,
12687,brifing almak,
12688,brifing vermek,
12709,bronz gibi,
12720,bu abdestle daha çok namaz kılınır,
12721,bu denli,
12722,bu kadar,
12723,bu kadar kusur kadı kızında da bulunur,
12724,bu minval üzere,
12725,bu ne perhiz bu ne lahana turşusu!,
12726,bu sıcağa kar mı dayanır?,
12727,bu yana,(-den) 
12728,buna değdi (idi) buna değmedi (idi) demek,
12729,bunda bir iş var,
12730,bundan,
12731,bundan iyisi can sağlığı,
12737,bucak bucak aramak,
12738,bucak bucak kaçmak,
12752,budalalık etmek,
12770,bugün bana ise yarın sana,
12771,"bugün git, yarın gel",
12772,bugünden tezi yok,
12775,bugünkü işi yarına bırakma,
12776,bugünkü tavuk yarınki kazdan iyidir,
12779,buğday başak verince orak pahaya çıkar,
12780,buğday ekmeğin yoksa buğday dilin de mi yok?,
12781,"buğday ile koyun, geri yanı (veya kalanı) oyun",
12782,"buğdayım var deme ambara girmeyince, oğlum var deme yoksulluğa ermeyince",
12812,buhar olmak,
12831,buhran geçirmek,
12832,buhrana tutulmak,
12840,bukağı vurmak,
12846,bukalemun gibi renkten renge girmek,
12875,bulantı vermek,
12893,bulaşık suyu gibi,
12908,buldumcuk olmak,
12935,bula bula bunu (onu veya bir şeyi veya birini) bulmak,
12936,buldukça bunar (veya bulmuş da bunuyor),
12937,"buldum bilemedim, bildim bulamadım",
12938,bulup buluşturmak,
12941,büluğa ermek,
12958,bulut gibi,
12959,bulut olmak,
12960,buluttan nem kapmak,
12979,bunalım geçirmek,
12980,bunalıma girmek (veya düşmek),
13006,buradayım diye bağırmak,
13050,burusu tutmak (veya tutulmak),
13063,burun bükmek,
13064,burun kıvırmak,
13065,burun şişirmek,
13066,burun yapmak,
13067,burnu büyümek,
13068,burnu çenesine değmek,
13069,burnu Kafdağı'na çıkmak (veya varmak),
13070,burnu Kafdağı'nda (olmak),
13071,burnu bile kanamamak,
13072,burnu kırılmak,
13073,burnu sızlamak,
13074,burnu yere düşse almaz,
13075,burnundan gelmek,
13076,burnuna girmek,
13077,burnuna karıncalar dolmak,
13078,burnuna koymak,
13079,burnunda tütmek,
13080,burnundan ayrılmamak,(birinin) 
13081,burnundan düşen bin parça olmak,
13082,burnundan getirmek,
13083,burnundan fitil fitil gelmek,
13084,burnundan kıl aldırmamak,
13085,burnundan solumak,
13086,burnundan yakalamak,
13087,burnunu çekmek,
13088,burnunu kırmak,
13089,burnunu sıksan canı çıkacak,
13090,burnunu sokmak,
13091,burnunu sürtmek (veya burnu sürtülmek),
13092,burnunun dibine sokulmak,
13093,burnunun dikine (veya doğrusuna) gitmek,
13094,burnunun ucundan ötesini (veya ilerisini) görmemek,
13095,burnunun ucunu görmemek,
13096,burnunun yeli harman savurmak,
13097,burnunun yeli kırılmak,
13100,burun buruna olmak,
13101,burun buruna gelmek,
13142,buyruğu altına girmek,
13152,buyur!,
13153,buyur etmek,
13154,buyurun cenaze namazına!,
13157,buz bağlamak,
13158,buz gibi,
13159,buz gibi soğumak,
13160,buz kesilmek,
13161,buz kesmek,
13162,buz tutmak,
13163,buz üstüne yazı yazmak,
13164,buzlar çözülmek,
13177,buzdolabı gibi,
13178,buzdolabına kaldırmak,
13219,bühtan etmek,
13227,bükemediğin eli (veya bileği) öp başına koy,
13250,bülbül gibi konuşmak,
13251,bülbül gibi konuşturmak (veya söyletmek),
13252,bülbül gibi söylemek,
13253,bülbül gibi şakımak (veya ötmek),
13254,bülbül kesilmek,
13255,"bülbülü altın kafese koymuşlar, ""ah vatanım"" demiş",
13256,bülbülün çektiği dili belası,
13297,bütünlemeye kalmak,
13317,büyü bozmak,
13318,büyü bozulmak,
13319,büyüsüne kapılmak (veya tutulmak),
13320,büyü yapmak,
13325,büyük balık küçük balığı yutar,
13326,büyük başın derdi büyük olur,
13327,büyük gelmek,
13328,büyük görmek (veya bilmek veya tutmak),
13329,büyük laf etmek,
13330,büyük lokma ye büyük söz söyleme,
13331,büyük oynamak,
13332,büyük (söz) söylemek,
13333,büyük sözüme tövbe!,
13334,büyük yemin etmek,
13335,"büyükle büyük, küçükle küçük olmak",
13336,"büyüklerin ellerinden, küçüklerin gözlerinden öpmek",
13339,büyük abdesti gelmek,
13362,büyüklük göstermek,
13363,büyüklük satmak,
13364,büyüklük sende kalsın,
13365,büyüklük taslamak,
13394,büyümüş de küçülmüş,
13415,büzük ister,
13419,büzülüp oturmak (veya kalmak),
13432,bıyığı (veya bıyıkları) terlemek,
13433,bıyığını balta kesmez olmak,
13434,bıyığını silmek,
13435,bıyıkları ele almak,
13447,biat etmek,
13451,biber gibi,
13452,biber gibi yakmak,
13453,biber gibi yanmak,
13473,biblo gibi,
13476,biçare olmak,
13484,biçim almak,
13485,biçim vermek (veya biçime sokmak),
13509,biçki yapmak,
13526,bigâne düşmek,
13554,bildik çıkmak,
13571,bile bile lades,
13577,bilek gibi,
13578,bileğinde altın bileziği olmak,
13579,bileğine güvenmek,
13580,bileğinin hakkıyla (veya gücüyle veya kuvvetiyle veya zoruyla),
13604,bilet kesmek,
13605,biletini kesmek,
13622,bilgi edinmek,
13623,bilgi tazelemek,
13628,bilgiçlik satmak (veya taslamak),
13671,bilincine varmak,
13700,biliş çıkmak,(birine) 
13709,billur gibi,
13721,bilmece çözmek,
13722,bilmece gibi konuşmak,
13724,bildiğinden şaşmamak (veya kalmamak),
13725,bildiğini okumak,
13726,bildiğini yapmak,
13727,bildiğini yedi mahalle bilmez,
13728,bildim bileli,
13729,bilemedin (veya bilemediniz),
13730,bilir bilmez,
13731,bilmem hangi (veya kaç veya kim veya nasıl veya ne),
13732,"bilmemek ayıp değil, öğrenmemek ayıp",
13739,bilmezlikten gelmek,
13750,bin bilsen de bir bilene danış,
13751,bin can ile,
13752,bin derde deva,
13753,bin dereden su getirmek,
13754,"bin dost az, bir düşman çok",
13755,"bin işçi, bir başçı",
13756,bin kalıba girmek,
13757,bin nasihatten bir musibet yeğdir (veya evladır),
13758,bin ölçüp bir biçmeli,
